,LEAID,avg_change,change_class
3669,1700106,0.0,0
3670,1700109,0.5051546391752577,1
3671,1700110,0.508130081300813,1
3672,1700112,0.5294117647058824,1
3673,1700113,0.503030303030303,1
3674,1700114,0.5032258064516129,1
3675,1700115,0.504950495049505,1
3676,1700116,,0
3677,1700118,,0
3678,1700119,0.5180102915951973,1
3679,1700120,,0
3680,1700122,0.4931506849315068,1
3681,1700123,0.5446428571428571,1
3682,1700125,0.49743589743589745,1
3683,1700126,0.56,1
3684,1700147,,0
3685,1700152,,0
3686,1700153,0.5481927710843374,1
3687,1700162,,0
3688,1700164,,0
3689,1700165,,0
3690,1700166,,0
3691,1700168,,0
3692,1700169,,0
3693,1700170,,0
3694,1700171,,0
3695,1700173,,0
3696,1700174,,0
3697,1700175,,0
3698,1700176,,0
3699,1700177,,0
3700,1700178,,0
3701,1700179,,0
3702,1700180,,0
3703,1700182,,0
3704,1700184,,0
3705,1700186,,0
3706,1700188,,0
3707,1700189,,0
3708,1700190,,0
3709,1700191,,0
3710,1700192,,0
3711,1700193,,0
3712,1700194,,0
3713,1700195,,0
3714,1700197,,0
3715,1700198,,0
3716,1700200,,0
3717,1700201,,0
3718,1700202,,0
3719,1700203,,0
3720,1700204,,0
3721,1700206,,0
3722,1700207,,0
3723,1700208,,0
3724,1700209,,0
3725,1700211,,0
3726,1700213,,0
3727,1700217,0.48427672955974843,1
3728,1700218,0.5254237288135594,1
3729,1700220,,0
3730,1700221,,0
3731,1700222,0.4534883720930233,1
3732,1700223,0.5087719298245614,1
3733,1700225,,0
3734,1700227,,0
3735,1700228,,0
3736,1700229,,0
3737,1700231,,0
3738,1700233,,0
3739,1700234,,0
3740,1700235,,0
3741,1700236,,0
3742,1700238,,0
3743,1700239,,0
3744,1700242,,0
3745,1700243,,0
3746,1700244,,0
3747,1700245,,0
3748,1700246,,0
3749,1700248,,0
3750,1700249,,0
3751,1700250,,0
3752,1700252,,0
3753,1700255,,0
3754,1700258,,0
3755,1700261,,0
3756,1700262,,0
3757,1700263,,0
3758,1700264,,0
3759,1700265,,0
3760,1700266,,0
3761,1700270,,0
3762,1700271,,0
3763,1700272,,0
3764,1700273,,0
3765,1700274,,0
3766,1700276,,0
3767,1700277,,0
3768,1700278,,0
3769,1700279,,0
3770,1700281,,0
3771,1700283,,0
3772,1700284,,0
3773,1700285,,0
3774,1700286,,0
3775,1700288,,0
3776,1700289,,0
3777,1700292,,0
3778,1700293,,0
3779,1700294,,0
3780,1700295,,0
3781,1700297,,0
3782,1700298,,0
3783,1700299,,0
3784,1700304,,0
3785,1700306,,0
3786,1700308,,0
3787,1700309,,0
3788,1700310,0.4972677595628415,1
3789,1700311,,0
3790,1700312,,0
3791,1700313,,0
3792,1700317,,0
3793,1700319,0.0,0
3794,1700320,0.4959349593495935,1
3795,1700321,0.5290697674418605,1
3796,1700322,,0
3797,1700324,0.5531914893617021,1
3798,1700325,,0
3799,1700326,0.5,1
3800,1700327,,0
3801,1700329,,0
3802,1700330,,0
3803,1700332,0.484375,1
3804,1700333,0.4375,1
3805,1701381,0.5581395348837209,1
3806,1701382,0.6122448979591837,1
3807,1701384,0.5227272727272727,1
3808,1701385,,0
3809,1701387,0.5280898876404494,1
3810,1701388,0.0,0
3811,1701390,0.5909090909090909,1
3812,1701391,,0
3813,1701392,,0
3814,1701393,,0
3815,1701394,,0
3816,1701395,0.5019305019305019,1
3817,1701396,,0
3818,1701397,,0
3819,1701400,0.0,0
3820,1701400,,0
3821,1701403,0.468503937007874,1
3822,1701404,0.5686274509803921,1
3823,1701408,,0
3824,1701409,,0
3825,1701410,0.0,0
3826,1701410,,0
3827,1701411,0.36585365853658536,1
3828,1701412,,0
3829,1701412,0.0,0
3830,1701413,0.5263157894736842,1
3831,1701414,,0
3832,1701415,,0
3833,1701416,,0
3834,1701416,0.0,0
3835,1701417,0.5303030303030303,1
3836,1701418,,0
3837,1701418,0.0,0
3838,1701419,,0
3839,1701419,0.0,0
3840,1701420,,0
3841,1701421,,0
3842,1701422,0.54,1
3843,1701423,,0
3844,1701423,0.0,0
3845,1701424,0.0,0
3846,1701424,,0
3847,1701425,,0
3848,1701426,0.6153846153846154,1
3849,1701428,,0
3850,1701429,,0
3851,1701430,,0
3852,1701431,0.5806451612903226,1
3853,1701432,,0
3854,1701433,,0
3855,1701434,,0
3856,1701434,,0
3857,1701435,,0
3858,1701435,0.0,0
3859,1701436,,0
3860,1701436,0.0,0
3861,1701437,,0
3862,1701438,0.5149700598802395,1
3863,1701439,,0
3864,1701441,,0
3865,1701442,,0
3866,1703150,0.5078947368421053,1
3867,1703210,,0
3868,1703270,0.33333333333333337,1
3869,1703300,0.4794520547945206,1
3870,1703450,0.4642857142857143,1
3871,1703480,0.583969465648855,1
3872,1703510,0.46853146853146854,1
3873,1703600,0.4902370990237099,1
3874,1703660,0.5909090909090909,1
3875,1703690,0.4777777777777778,1
3876,1703750,0.5094339622641509,1
3877,1703780,0.5309734513274337,1
3878,1703810,0.5625,1
3879,1703840,0.518348623853211,1
3880,1703870,0.4875886524822695,1
3881,1703900,0.4833836858006042,1
3882,1703930,0.4805194805194805,1
3883,1703960,0.5675675675675675,1
3884,1703990,0.5068493150684932,1
3885,1704020,0.5098522167487685,1
3886,1704050,0.5,1
3887,1704140,0.5041899441340782,1
3888,1704170,0.4962292609351433,1
3889,1704200,,0
3890,1704230,,0
3891,1704260,0.49295774647887325,1
3892,1704340,,0
3893,1704380,0.0,0
3894,1704440,,0
3895,1704470,0.4934210526315789,1
3896,1704560,0.4742857142857143,1
3897,1704620,0.5023255813953489,1
3898,1704680,0.4813695871097684,1
3899,1704710,0.5099337748344371,1
3900,1704740,0.5333333333333333,1
3901,1704770,0.4722222222222222,1
3902,1704800,0.4727272727272727,1
3903,1704920,0.5054347826086957,1
3904,1704950,,0
3905,1705050,0.4817658349328215,1
3906,1705190,0.5555555555555556,1
3907,1705220,0.4742857142857143,1
3908,1705310,0.4982078853046595,1
3909,1705430,0.49264705882352944,1
3910,1705460,0.5116279069767442,1
3911,1705466,0.5178571428571429,1
3912,1705580,0.5258215962441315,1
3913,1705610,0.5296127562642369,1
3914,1705640,0.5042881646655232,1
3915,1705760,0.5043478260869565,1
3916,1705790,0.4910313901345291,1
3917,1705820,0.4523809523809524,1
3918,1705880,0.5057471264367817,1
3919,1705910,0.49441340782122906,1
3920,1705950,0.5,1
3921,1705970,0.4778761061946903,1
3922,1706000,0.5145631067961165,1
3923,1706060,0.49423076923076925,1
3924,1706090,0.5298651252408478,1
3925,1706120,0.47126436781609193,1
3926,1706180,0.4444444444444444,1
3927,1706270,0.5141843971631206,1
3928,1706390,0.5147058823529411,1
3929,1706420,0.5020632737276479,1
3930,1706450,0.529126213592233,1
3931,1706480,0.48717948717948717,1
3932,1706510,0.6021978021978022,1
3933,1706540,0.515274949083503,1
3934,1706600,0.5185185185185185,1
3935,1706750,0.5327635327635327,1
3936,1706840,,0
3937,1706880,0.48484848484848486,1
3938,1706930,0.47639484978540775,1
3939,1706960,0.5102564102564102,1
3940,1707010,0.5,1
3941,1707050,0.5032894736842105,1
3942,1707170,0.5353075170842825,1
3943,1707200,0.5352112676056338,1
3944,1707290,0.5136986301369864,1
3945,1707320,0.5141509433962265,1
3946,1707440,0.4696969696969697,1
3947,1707650,0.48660714285714285,1
3948,1707770,0.5367647058823529,1
3949,1707830,0.5058823529411764,1
3950,1707860,0.5862068965517242,1
3951,1707950,0.510548523206751,1
3952,1707980,0.5352112676056338,1
3953,1708010,0.49830508474576274,1
3954,1708040,0.49266503667481665,1
3955,1708070,0.5476190476190477,1
3956,1708100,0.5144927536231884,1
3957,1708130,0.5,1
3958,1708160,,0
3959,1708220,0.5,1
3960,1708250,0.5080213903743316,1
3961,1708280,0.5050100200400801,1
3962,1708310,,0
3963,1708340,0.5273972602739726,1
3964,1708370,0.5272727272727272,1
3965,1708400,0.49265785609397944,1
3966,1708430,0.4814814814814815,1
3967,1708460,0.5,1
3968,1708500,0.5187319884726225,1
3969,1708550,0.5042484617638441,1
3970,1708580,,0
3971,1708610,0.44086021505376344,1
3972,1708640,0.4947916666666667,1
3973,1708730,0.5346820809248555,1
3974,1708790,0.5106382978723404,1
3975,1708970,0.5,1
3976,1709100,0.5263157894736842,1
3977,1709150,0.5254237288135594,1
3978,1709170,0.4931506849315068,1
3979,1709180,0.391304347826087,1
3980,1709210,0.4727272727272727,1
3981,1709270,0.47619047619047616,1
3982,1709300,0.4769230769230769,1
3983,1709330,0.5348837209302325,1
3984,1709400,0.5,1
3985,1709420,0.49145299145299143,1
3986,1709510,0.5081967213114754,1
3987,1709540,0.453416149068323,1
3988,1709600,0.5062166962699822,1
3989,1709810,0.5142857142857142,1
3990,1709850,0.2857142857142857,0
3991,1709930,0.4997786631252767,1
3992,1709960,0.49490835030549896,1
3993,1709990,0.4944237918215613,1
3994,1710200,0.506336405529954,1
3995,1710240,0.0,0
3996,1710290,0.5660377358490566,1
3997,1710340,0.0,0
3998,1710380,0.478494623655914,1
3999,1710410,0.5282051282051282,1
4000,1710440,0.4966216216216216,1
4001,1710470,0.5146804835924007,1
4002,1710530,0.5134228187919463,1
4003,1710570,,0
4004,1710650,0.5088177661659047,1
4005,1710690,0.5903614457831325,1
4006,1710740,0.5,1
4007,1710790,0.4814814814814815,1
4008,1710800,0.5367647058823529,1
4009,1710820,0.5392156862745098,1
4010,1710830,0.6,1
4011,1710860,0.5555555555555556,1
4012,1710950,,0
4013,1710980,0.0,0
4014,1711010,0.4781021897810219,1
4015,1711220,0.33333333333333337,1
4016,1711250,0.49051724137931035,1
4017,1711290,0.46808510638297873,1
4018,1711350,0.5174488567990373,1
4019,1711370,0.4697986577181208,1
4020,1711400,0.4666666666666667,1
4021,1711520,0.4444444444444444,1
4022,1711610,0.5,1
4023,1711730,,0
4024,1711790,0.5180572851805728,1
4025,1711850,0.5007861635220126,1
4026,1711880,0.5148514851485149,1
4027,1711910,,0
4028,1711980,0.4876712328767123,1
4029,1712000,0.5095846645367412,1
4030,1712030,0.4166666666666667,1
4031,1712060,0.4054054054054054,1
4032,1712090,0.46875,1
4033,1712120,0.4988235294117647,1
4034,1712150,0.3870967741935484,1
4035,1712210,0.44171779141104295,1
4036,1712240,0.5402298850574713,1
4037,1712330,0.5030549898167006,1
4038,1712420,0.4882075471698113,1
4039,1712450,0.498371335504886,1
4040,1712510,0.5348837209302325,1
4041,1712540,0.521923620933522,1
4042,1712570,0.4963579604578564,1
4043,1712700,0.5145299145299145,1
4044,1712720,,0
4045,1712720,0.0,0
4046,1712760,0.4681647940074906,1
4047,1712810,,0
4048,1712840,0.5394736842105263,1
4049,1712870,0.5777777777777777,1
4050,1712900,,0
4051,1712930,0.5068493150684932,1
4052,1712960,0.5337837837837838,1
4053,1712990,0.43037974683544306,1
4054,1713050,0.5133333333333333,1
4055,1713140,0.5314900153609831,1
4056,1713170,0.5055555555555555,1
4057,1713230,0.5363636363636364,1
4058,1713240,0.5361111111111111,1
4059,1713260,0.564516129032258,1
4060,1713290,0.5,1
4061,1713320,0.4864,1
4062,1713370,0.43333333333333335,1
4063,1713410,,0
4064,1713440,0.47126436781609193,1
4065,1713500,0.5193798449612403,1
4066,1713530,0.5,1
4067,1713560,0.4966139954853273,1
4068,1713590,,0
4069,1713660,0.5155555555555555,1
4070,1713710,0.5005244755244755,1
4071,1713770,0.5076023391812865,1
4072,1713860,0.47572815533980584,1
4073,1713920,0.47794117647058826,1
4074,1713940,0.4603550295857988,1
4075,1713970,0.5078247261345853,1
4076,1714050,0.5230769230769231,1
4077,1714100,0.5301724137931034,1
4078,1714160,0.5957446808510638,1
4079,1714220,0.45614035087719296,1
4080,1714250,0.35714285714285715,1
4081,1714350,0.4666666666666667,1
4082,1714410,,0
4083,1714430,0.49230769230769234,1
4084,1714460,0.5431754874651811,1
4085,1714490,0.48620236530880423,1
4086,1714550,0.49074074074074076,1
4087,1714580,0.5136363636363637,1
4088,1714640,0.5185185185185185,1
4089,1714710,0.4528301886792453,1
4090,1714760,0.5192307692307693,1
4091,1714820,0.5185185185185185,1
4092,1714940,0.375,1
4093,1715030,0.4875,1
4094,1715100,0.48520710059171596,1
4095,1715180,0.5466666666666666,1
4096,1715400,0.5555555555555556,1
4097,1715420,0.5210843373493976,1
4098,1715450,0.48322147651006714,1
4099,1715480,0.5089605734767025,1
4100,1715490,0.5406698564593302,1
4101,1715630,0.5,1
4102,1715660,0.4533333333333333,1
4103,1715700,0.5132075471698113,1
4104,1715750,0.0,0
4105,1715780,0.5175879396984925,1
4106,1715820,0.504950495049505,1
4107,1715840,0.4920634920634921,1
4108,1715880,0.5212765957446809,1
4109,1715900,0.4867807153965785,1
4110,1715930,0.5137254901960784,1
4111,1716020,0.5,1
4112,1716050,0.46153846153846156,1
4113,1716080,0.49658703071672355,1
4114,1716140,0.46031746031746035,1
4115,1716230,0.33333333333333337,1
4116,1716260,0.4857142857142857,1
4117,1716290,0.4968152866242038,1
4118,1716320,,0
4119,1716350,0.5055762081784386,1
4120,1716380,0.5091623036649214,1
4121,1716410,0.5569620253164557,1
4122,1716530,0.5555555555555556,1
4123,1716560,0.4864864864864865,1
4124,1716590,0.3,0
4125,1716680,0.5436241610738255,1
4126,1716800,0.5505952380952381,1
4127,1716830,0.4989517819706499,1
4128,1716860,0.504950495049505,1
4129,1716920,0.5114068441064639,1
4130,1716950,0.5,1
4131,1717040,0.49789915966386555,1
4132,1717160,0.4961832061068702,1
4133,1717190,0.0,0
4134,1717220,0.5238095238095238,1
4135,1717280,0.5055555555555555,1
4136,1717310,0.5271739130434783,1
4137,1717340,0.5025906735751295,1
4138,1717370,0.46938775510204084,1
4139,1717490,0.5,1
4140,1717520,0.532043530834341,1
4141,1717550,0.4914196567862715,1
4142,1717580,,0
4143,1717670,0.4827586206896552,1
4144,1717700,0.5172413793103449,1
4145,1717730,0.5,1
4146,1717790,0.5263157894736842,1
4147,1717800,0.49878345498783455,1
4148,1717850,0.5098039215686274,1
4149,1718030,0.4787234042553192,1
4150,1718180,0.5242718446601942,1
4151,1718200,0.5181818181818182,1
4152,1718240,0.5144717800289436,1
4153,1718270,0.4868421052631579,1
4154,1718360,0.4810126582278481,1
4155,1718420,0.48129675810473815,1
4156,1718450,0.49404761904761907,1
4157,1718480,0.5087719298245614,1
4158,1718510,0.5165289256198347,1
4159,1718570,0.5074135090609555,1
4160,1718600,0.5909090909090909,1
4161,1718810,0.5099206349206349,1
4162,1718840,0.5047619047619047,1
4163,1718870,0.5428571428571428,1
4164,1718960,0.5441176470588235,1
4165,1718990,0.4970760233918129,1
4166,1719080,0.5014044943820225,1
4167,1719110,0.5569620253164557,1
4168,1719200,0.5237020316027088,1
4169,1719230,0.5789473684210527,1
4170,1719260,0.47619047619047616,1
4171,1719290,0.4783599088838269,1
4172,1719320,0.5164051355206848,1
4173,1719420,,0
4174,1719500,0.5357833655705996,1
4175,1719530,0.5241157556270096,1
4176,1719560,0.5156537753222836,1
4177,1719620,0.5227963525835866,1
4178,1719660,0.5425867507886435,1
4179,1719680,0.4676258992805755,1
4180,1719830,,0
4181,1719830,0.0,0
4182,1719920,0.5208333333333334,1
4183,1719960,0.45901639344262296,1
4184,1719970,0.49736842105263157,1
4185,1720170,0.5228426395939086,1
4186,1720180,0.5151515151515151,1
4187,1720190,0.0,0
4188,1720220,0.5102040816326531,1
4189,1720250,0.475,1
4190,1720280,0.52400548696845,1
4191,1720380,0.5202702702702703,1
4192,1720430,0.5027624309392266,1
4193,1720490,0.5015974440894568,1
4194,1720550,0.5,1
4195,1720580,0.5162893429044727,1
4196,1720610,0.5003403675970047,1
4197,1720640,0.5681818181818181,1
4198,1720760,0.4967637540453074,1
4199,1720790,,0
4200,1720880,0.48863636363636365,1
4201,1720910,,0
4202,1720970,0.5641025641025641,1
4203,1721000,0.5012853470437018,1
4204,1721030,0.5082872928176796,1
4205,1721130,0.2727272727272727,0
4206,1721180,0.5,1
4207,1721270,0.5192012288786483,1
4208,1721300,0.33999999999999997,1
4209,1721390,0.5174418604651163,1
4210,1721420,0.5431034482758621,1
4211,1721450,0.5022222222222222,1
4212,1721510,0.5405405405405406,1
4213,1721590,,0
4214,1721600,0.5169811320754717,1
4215,1721630,0.5038759689922481,1
4216,1721720,0.4596774193548387,1
4217,1721750,0.49282296650717705,1
4218,1721780,0.5041666666666667,1
4219,1721840,0.5176470588235295,1
4220,1721870,0.48547008547008547,1
4221,1721900,0.49793672627235214,1
4222,1722020,0.5061295971978984,1
4223,1722050,0.5247524752475248,1
4224,1722080,0.5338645418326693,1
4225,1722110,0.520618556701031,1
4226,1722130,0.47887323943661975,1
4227,1722150,0.5066666666666667,1
4228,1722300,0.5714285714285714,1
4229,1722350,0.0,0
4230,1722360,,0
4231,1722500,0.5151515151515151,1
4232,1722530,0.5416666666666666,1
4233,1722620,0.494949494949495,1
4234,1722710,0.5490196078431373,1
4235,1722730,,0
4236,1722740,0.495364238410596,1
4237,1722770,0.49606299212598426,1
4238,1722800,0.5322033898305085,1
4239,1722830,0.515274949083503,1
4240,1722860,0.0,0
4241,1722870,0.5961538461538461,1
4242,1722950,0.5,1
4243,1722980,0.5130434782608696,1
4244,1723050,0.5037037037037037,1
4245,1723070,0.5064220183486239,1
4246,1723090,0.5057034220532319,1
4247,1723100,0.4967741935483871,1
4248,1723200,0.4770992366412214,1
4249,1723250,0.501466275659824,1
4250,1723340,,0
4251,1723350,0.5085470085470085,1
4252,1723460,0.5045703839122486,1
4253,1723640,,0
4254,1723700,,0
4255,1723730,0.4891304347826087,1
4256,1723850,0.49754901960784315,1
4257,1723880,0.47297297297297297,1
4258,1723920,0.5067264573991032,1
4259,1723970,0.5031055900621118,1
4260,1723985,,0
4261,1723990,,0
4262,1724000,0.47333333333333333,1
4263,1724060,0.5048231511254019,1
4264,1724090,0.5012285012285013,1
4265,1724120,,0
4266,1724270,0.5253623188405797,1
4267,1724330,0.5219399538106235,1
4268,1724390,0.48947368421052634,1
4269,1724420,0.4523809523809524,1
4270,1724480,0.5128617363344051,1
4271,1724570,0.5425531914893617,1
4272,1724600,0.4958563535911602,1
4273,1724650,0.5121951219512195,1
4274,1724720,0.49868073878627966,1
4275,1724750,0.5242718446601942,1
4276,1724780,0.5111111111111111,1
4277,1724870,0.4600760456273764,1
4278,1724900,0.5368421052631579,1
4279,1724940,0.49233128834355827,1
4280,1725000,0.5264623955431755,1
4281,1725020,0.5084745762711864,1
4282,1725050,0.47957371225577267,1
4283,1725110,0.5167548500881834,1
4284,1725190,0.5094339622641509,1
4285,1725260,,0
4286,1725290,0.49571603427172584,1
4287,1725320,0.49146110056925996,1
4288,1725500,0.5135135135135135,1
4289,1725590,0.49586776859504134,1
4290,1725620,0.531578947368421,1
4291,1725650,0.4954128440366973,1
4292,1725680,0.4782608695652174,1
4293,1725690,0.5222672064777328,1
4294,1725740,0.5289256198347108,1
4295,1725770,0.5074626865671642,1
4296,1725920,0.4894366197183099,1
4297,1726100,0.5077720207253886,1
4298,1726180,0.5,1
4299,1726190,0.4769230769230769,1
4300,1726250,0.7241379310344828,1
4301,1726310,0.5007849293563579,1
4302,1726340,0.5180722891566265,1
4303,1726370,0.5495049504950495,1
4304,1726400,0.5131683958499601,1
4305,1726430,0.49079754601226994,1
4306,1726490,0.3529411764705882,1
4307,1726550,0.5096525096525096,1
4308,1726590,0.5,1
4309,1726610,0.5057915057915058,1
4310,1726640,0.49624060150375937,1
4311,1726710,0.5047169811320755,1
4312,1726760,0.5223880597014925,1
4313,1726800,0.4990791896869245,1
4314,1726820,0.5462962962962963,1
4315,1726850,0.5151515151515151,1
4316,1726880,0.4972611077297626,1
4317,1726970,0.4845360824742268,1
4318,1727180,0.48598130841121495,1
4319,1727210,0.4824561403508772,1
4320,1727290,0.5053763440860215,1
4321,1727300,0.4588235294117647,1
4322,1727340,0.4695121951219512,1
4323,1727360,0.5033557046979866,1
4324,1727390,0.519434628975265,1
4325,1727450,0.5476190476190477,1
4326,1727540,0.5105633802816901,1
4327,1727570,0.49080882352941174,1
4328,1727610,0.49909255898366606,1
4329,1727710,0.5052410901467506,1
4330,1727720,0.5735294117647058,1
4331,1727740,0.3529411764705882,1
4332,1727780,0.49056603773584906,1
4333,1727840,0.4565217391304348,1
4334,1727930,,0
4335,1727960,0.5060240963855421,1
4336,1727990,0.4485981308411215,1
4337,1728110,0.0,0
4338,1728140,0.503767491926803,1
4339,1728160,0.5714285714285714,1
4340,1728200,0.5147625160462131,1
4341,1728260,0.5,1
4342,1728270,0.5625,1
4343,1728500,0.5384615384615384,1
4344,1728530,0.5071521456436932,1
4345,1728560,0.48360655737704916,1
4346,1728620,0.5080995653891742,1
4347,1728650,0.4897959183673469,1
4348,1728700,0.5063694267515924,1
4349,1728810,0.5064935064935064,1
4350,1728890,0.49065420560747663,1
4351,1728920,0.5714285714285714,1
4352,1728980,0.5303030303030303,1
4353,1729010,,0
4354,1729010,0.0,0
4355,1729020,,0
4356,1729040,0.45783132530120485,1
4357,1729100,0.5714285714285714,1
4358,1729130,0.4827586206896552,1
4359,1729190,0.5123152709359606,1
4360,1729220,0.4922048997772829,1
4361,1729250,0.5152151101783841,1
4362,1729280,0.4861878453038674,1
4363,1729340,0.49019607843137253,1
4364,1729420,0.5603448275862069,1
4365,1729520,0.6,1
4366,1729670,0.5057471264367817,1
4367,1729700,,0
4368,1729730,,0
4369,1729760,0.528046421663443,1
4370,1729790,0.5072463768115942,1
4371,1729890,0.4968553459119497,1
4372,1729940,0.4925373134328358,1
4373,1730060,0.5238095238095238,1
4374,1730160,0.4978540772532189,1
4375,1730200,0.5,1
4376,1730220,0.5170239596469105,1
4377,1730270,0.5064647210934614,1
4378,1730300,0.5146198830409356,1
4379,1730330,0.5255972696245734,1
4380,1730420,0.5087108013937283,1
4381,1730450,0.5107296137339056,1
4382,1730480,0.47887323943661975,1
4383,1730510,0.46551724137931033,1
4384,1730540,0.5384615384615384,1
4385,1730570,0.5,1
4386,1730600,0.5031645569620253,1
4387,1730630,0.48120300751879697,1
4388,1730660,0.0,0
4389,1730750,0.4963768115942029,1
4390,1730780,0.5066666666666667,1
4391,1730810,0.4839650145772595,1
4392,1730840,0.4919786096256685,1
4393,1730870,0.0,0
4394,1730900,0.2,0
4395,1730930,0.5357142857142857,1
4396,1730990,0.5609756097560976,1
4397,1731020,0.4626865671641791,1
4398,1731050,0.5174825174825175,1
4399,1731080,0.4868238557558946,1
4400,1731110,0.486810551558753,1
4401,1731140,0.5,1
4402,1731200,0.4473684210526316,1
4403,1731230,0.5026362038664324,1
4404,1731270,0.5192307692307693,1
4405,1731290,0.4728682170542636,1
4406,1731310,,0
4407,1731380,0.5755395683453237,1
4408,1731410,0.5105263157894737,1
4409,1731500,0.47904191616766467,1
4410,1731620,0.5106382978723404,1
4411,1731710,0.5186721991701245,1
4412,1731740,0.5042259786476868,1
4413,1731770,0.5216284987277353,1
4414,1731860,0.5483870967741935,1
4415,1731890,0.4736842105263158,1
4416,1731920,0.4863013698630137,1
4417,1731950,0.4939759036144578,1
4418,1732040,0.4453125,1
4419,1732090,0.0,0
4420,1732100,0.5131578947368421,1
4421,1732160,0.4736842105263158,1
4422,1732190,0.5126050420168067,1
4423,1732220,0.5182926829268293,1
4424,1732280,0.49166666666666664,1
4425,1732370,0.5240641711229946,1
4426,1732490,0.47619047619047616,1
4427,1732520,0.5460992907801419,1
4428,1732550,0.532608695652174,1
4429,1732580,0.5242105263157895,1
4430,1732670,0.502127659574468,1
4431,1732700,0.4936708860759494,1
4432,1732770,0.4696969696969697,1
4433,1732830,0.49777777777777776,1
4434,1732850,0.463302752293578,1
4435,1732910,0.46641074856046066,1
4436,1732960,0.5230769230769231,1
4437,1732970,0.5141700404858299,1
4438,1733000,0.5055131467345207,1
4439,1733030,0.5365853658536586,1
4440,1733090,0.5,1
4441,1733120,,0
4442,1733210,0.4634146341463415,1
4443,1733240,0.49056603773584906,1
4444,1733270,0.5193798449612403,1
4445,1733300,0.5298013245033113,1
4446,1733380,0.48947368421052634,1
4447,1733390,0.5106382978723404,1
4448,1733420,0.4714881780250348,1
4449,1733450,0.4230769230769231,1
4450,1733510,0.5111111111111111,1
4451,1733690,0.5062972292191436,1
4452,1733720,0.49032258064516127,1
4453,1733750,0.0,0
4454,1733810,0.5074626865671642,1
4455,1733840,0.504950495049505,1
4456,1733870,0.539906103286385,1
4457,1733930,0.510752688172043,1
4458,1733950,0.504950495049505,1
4459,1733990,0.4759825327510917,1
4460,1734020,0.4845360824742268,1
4461,1734100,0.48951048951048953,1
4462,1734110,0.5365853658536586,1
4463,1734140,0.4736842105263158,1
4464,1734170,0.4888888888888889,1
4465,1734230,0.47985347985347987,1
4466,1734260,0.4606741573033708,1
4467,1734290,0.47549019607843135,1
4468,1734320,0.5023923444976076,1
4469,1734350,0.5311004784688995,1
4470,1734380,0.47244094488188976,1
4471,1734410,0.5106091718001369,1
4472,1734440,0.5185185185185185,1
4473,1734470,0.6046511627906976,1
4474,1734510,0.5019495177508722,1
4475,1734540,0.52,1
4476,1734590,0.4736842105263158,1
4477,1734620,,0
4478,1734710,0.5233644859813084,1
4479,1734740,0.5064864864864865,1
4480,1734770,0.4864864864864865,1
4481,1734870,0.5287356321839081,1
4482,1734990,0.49008317338451696,1
4483,1735010,0.4948453608247423,1
4484,1735100,,0
4485,1735160,0.5238095238095238,1
4486,1735190,0.5,1
4487,1735220,0.5384615384615384,1
4488,1735310,0.47107438016528924,1
4489,1735340,0.5268817204301075,1
4490,1735370,0.5054945054945055,1
4491,1735400,0.48091603053435117,1
4492,1735460,0.505338078291815,1
4493,1735610,0.4666666666666667,1
4494,1735640,0.4953271028037383,1
4495,1735770,0.38235294117647056,1
4496,1735820,0.4915254237288136,1
4497,1735850,0.5428571428571428,1
4498,1735940,0.47058823529411764,1
4499,1735970,0.49122807017543857,1
4500,1736090,0.5094339622641509,1
4501,1736180,0.5103092783505154,1
4502,1736210,0.5137614678899083,1
4503,1736240,,0
4504,1736300,0.5043859649122807,1
4505,1736330,0.4857142857142857,1
4506,1736360,0.4537037037037037,1
4507,1736450,0.519163763066202,1
4508,1736480,0.5232558139534884,1
4509,1736510,0.6111111111111112,1
4510,1736570,0.5089285714285714,1
4511,1736600,0.5357142857142857,1
4512,1736610,0.5102040816326531,1
4513,1736720,0.47,1
4514,1736750,0.5,1
4515,1736780,0.44680851063829785,1
4516,1736810,0.4985875706214689,1
4517,1736840,0.52,1
4518,1736900,0.481981981981982,1
4519,1736920,,0
4520,1736960,0.5555555555555556,1
4521,1737020,,0
4522,1737050,0.5,1
4523,1737080,0.5033585222502099,1
4524,1737120,0.543859649122807,1
4525,1737140,0.45945945945945943,1
4526,1737170,0.5,1
4527,1737230,0.5,1
4528,1737320,0.5846153846153846,1
4529,1737350,0.5118694362017804,1
4530,1737380,0.5,1
4531,1737410,0.5813953488372093,1
4532,1737440,,0
4533,1737470,0.0,0
4534,1737490,0.5294117647058824,1
4535,1737590,0.504,1
4536,1737650,0.48484848484848486,1
4537,1737680,0.5092592592592593,1
4538,1737800,0.6666666666666666,1
4539,1737830,0.0,0
4540,1737860,,0
4541,1737980,0.5,1
4542,1738070,0.5068493150684932,1
4543,1738100,0.4972375690607735,1
4544,1738130,0.43312101910828027,1
4545,1738190,0.4482758620689655,1
4546,1738220,0.4956140350877193,1
4547,1738370,0.5026737967914439,1
4548,1738400,0.55,1
4549,1738460,0.5126475548060708,1
4550,1738490,,0
4551,1738520,0.4909090909090909,1
4552,1738700,0.47123893805309736,1
4553,1738760,0.5315315315315315,1
4554,1738910,0.5,1
4555,1738940,0.5194610778443114,1
4556,1738970,0.4756657483930211,1
4557,1739030,0.4672364672364672,1
4558,1739090,0.5342465753424658,1
4559,1739120,0.5087719298245614,1
